bathrooms,bedrooms,brokerId,city,country,currency,datePriceChanged,dateSold,daysOnZillow,desktopWebHdpImageLink,festimate,hiResImageLink,hideZestimate,homeStatus,homeStatusForHDP,homeType,imageLink,isFeatured,isListingClaimedByCurrentSignedInUser,isListingOwnedByCurrentSignedInAgent,isPreforeclosureAuction,isPremierBuilder,isRentalWithBasePrice,isUnmappable,isZillowOwned,latitude,listing_sub_type,livingArea,longitude,lotId,lotId64,lotSize,mediumImageLink,openHouse,open_house_info,photoCount,price,priceChange,priceForHDP,priceReduction,rentZestimate,rentalPetsFlags,shouldHighlight,state,streetAddress,tvCollectionImageLink,tvHighResImageLink,tvImageLink,watchImageLink,yearBuilt,zestimate,zillowHasRightsToImages,zipcode,zpid
2.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS2v8quswau3fn0000000000.jpg,625212.0,https://photos.zillowstatic.com/p_f/IS2v8quswau3fn0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS2v8quswau3fn0000000000.jpg,False,False,False,False,False,,False,False,40.596954,"{u'is_openHouse': True, u'is_FSBA': True}",2100.0,-73.941948,,,2100.0,https://photos.zillowstatic.com/p_c/IS2v8quswau3fn0000000000.jpg,Sun. 1-3pm,"{u'open_house_showing': [{u'open_house_start': 1554062400000, u'open_house_end': 1554069600000}]}",20,970000.0,,970000.0,,2385.0,192.0,False,NY,2253 E 29th St,https://photos.zillowstatic.com/p_l/IS2v8quswau3fn0000000000.jpg,https://photos.zillowstatic.com/p_n/IS2v8quswau3fn0000000000.jpg,https://photos.zillowstatic.com/p_m/IS2v8quswau3fn0000000000.jpg,https://photos.zillowstatic.com/p_j/IS2v8quswau3fn0000000000.jpg,-1,844882.0,False,11229,30746450
3.0,6.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISu0c2ghy3gn280000000000.jpg,,https://photos.zillowstatic.com/p_f/ISu0c2ghy3gn280000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISu0c2ghy3gn280000000000.jpg,False,False,False,False,False,,False,False,40.654907,{u'is_FSBA': True},,-73.925217,,,1999.0,https://photos.zillowstatic.com/p_c/ISu0c2ghy3gn280000000000.jpg,,,1,949000.0,,949000.0,,,,False,NY,92 E 56th St,https://photos.zillowstatic.com/p_l/ISu0c2ghy3gn280000000000.jpg,https://photos.zillowstatic.com/p_n/ISu0c2ghy3gn280000000000.jpg,https://photos.zillowstatic.com/p_m/ISu0c2ghy3gn280000000000.jpg,https://photos.zillowstatic.com/p_j/ISu0c2ghy3gn280000000000.jpg,-1,,False,11203,2085227427
16.0,16.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISuomqc7okoqco1000000000.jpg,749340.0,https://photos.zillowstatic.com/p_f/ISuomqc7okoqco1000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISuomqc7okoqco1000000000.jpg,False,False,False,False,False,,False,False,40.639731,{u'is_FSBA': True},6955.0,-73.975106,,,2025.0,https://photos.zillowstatic.com/p_c/ISuomqc7okoqco1000000000.jpg,,,6,5500000.0,,5500000.0,,2400.0,128.0,False,NY,520 E 5th St,https://photos.zillowstatic.com/p_l/ISuomqc7okoqco1000000000.jpg,https://photos.zillowstatic.com/p_n/ISuomqc7okoqco1000000000.jpg,https://photos.zillowstatic.com/p_m/ISuomqc7okoqco1000000000.jpg,https://photos.zillowstatic.com/p_j/ISuomqc7okoqco1000000000.jpg,-1,1012622.0,False,11218,30674499
2.0,2.0,13559,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS272pm4w33mw11000000000.jpg,,https://photos.zillowstatic.com/p_f/IS272pm4w33mw11000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/IS272pm4w33mw11000000000.jpg,False,False,False,False,False,,False,False,40.612347,"{u'is_openHouse': True, u'is_FSBA': True}",994.0,-73.933341,,,1800.0,https://photos.zillowstatic.com/p_c/IS272pm4w33mw11000000000.jpg,Sun. 1-2:30pm,"{u'open_house_showing': [{u'open_house_start': 1554062400000, u'open_house_end': 1554067800000}]}",1,499999.0,,499999.0,,2300.0,64.0,False,NY,1854 E 37th St,https://photos.zillowstatic.com/p_l/IS272pm4w33mw11000000000.jpg,https://photos.zillowstatic.com/p_n/IS272pm4w33mw11000000000.jpg,https://photos.zillowstatic.com/p_m/IS272pm4w33mw11000000000.jpg,https://photos.zillowstatic.com/p_j/IS272pm4w33mw11000000000.jpg,-1,,False,11234,30784078
1.0,1.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISync1bf4zeoto1000000000.jpg,436313.0,https://photos.zillowstatic.com/p_f/ISync1bf4zeoto1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISync1bf4zeoto1000000000.jpg,False,False,False,False,False,,False,False,40.692943,"{u'is_openHouse': True, u'is_FSBA': True}",750.0,-73.96827,,,-1.0,https://photos.zillowstatic.com/p_c/ISync1bf4zeoto1000000000.jpg,Sun. 12:30-2:30pm,"{u'open_house_showing': [{u'open_house_start': 1554060600000, u'open_house_end': 1554067800000}]}",9,549000.0,,549000.0,,2450.0,,False,NY,165 Clinton Ave APT 7J,https://photos.zillowstatic.com/p_l/ISync1bf4zeoto1000000000.jpg,https://photos.zillowstatic.com/p_n/ISync1bf4zeoto1000000000.jpg,https://photos.zillowstatic.com/p_m/ISync1bf4zeoto1000000000.jpg,https://photos.zillowstatic.com/p_j/ISync1bf4zeoto1000000000.jpg,-1,589613.0,False,11205,103864102
1.0,2.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISax75ip3dmw4m1000000000.jpg,541634.0,https://photos.zillowstatic.com/p_f/ISax75ip3dmw4m1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISax75ip3dmw4m1000000000.jpg,True,False,False,False,False,,False,False,40.692136,"{u'is_openHouse': True, u'is_FSBO': True}",980.0,-73.968427,,,-1.0,https://photos.zillowstatic.com/p_c/ISax75ip3dmw4m1000000000.jpg,Sat. 12-3pm,"{u'open_house_showing': [{u'open_house_start': 1553972400000, u'open_house_end': 1553983200000}]}",12,899000.0,,899000.0,,2700.0,,False,NY,201 Clinton Ave # 14F,https://photos.zillowstatic.com/p_l/ISax75ip3dmw4m1000000000.jpg,https://photos.zillowstatic.com/p_n/ISax75ip3dmw4m1000000000.jpg,https://photos.zillowstatic.com/p_m/ISax75ip3dmw4m1000000000.jpg,https://photos.zillowstatic.com/p_j/ISax75ip3dmw4m1000000000.jpg,-1,731939.0,False,11205,124895118
2.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISa1b6oy6fqi3m1000000000.jpg,502100.0,https://photos.zillowstatic.com/p_f/ISa1b6oy6fqi3m1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISa1b6oy6fqi3m1000000000.jpg,False,False,False,False,False,,False,False,40.583224,{u'is_FSBA': True},1300.0,-73.952677,,,-1.0,https://photos.zillowstatic.com/p_c/ISa1b6oy6fqi3m1000000000.jpg,,,18,699000.0,,699000.0,,2400.0,128.0,False,NY,2788 E 16th St APT 3,https://photos.zillowstatic.com/p_l/ISa1b6oy6fqi3m1000000000.jpg,https://photos.zillowstatic.com/p_n/ISa1b6oy6fqi3m1000000000.jpg,https://photos.zillowstatic.com/p_m/ISa1b6oy6fqi3m1000000000.jpg,https://photos.zillowstatic.com/p_j/ISa1b6oy6fqi3m1000000000.jpg,-1,678514.0,False,11235,62649390
3.0,2.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/IS6e6kgkset41m1000000000.jpg,,https://photos.zillowstatic.com/p_f/IS6e6kgkset41m1000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/IS6e6kgkset41m1000000000.jpg,False,False,False,False,False,,False,False,40.615101,{u'is_FSBA': True},2480.0,-73.975439,,,2276.0,https://photos.zillowstatic.com/p_c/IS6e6kgkset41m1000000000.jpg,,,6,1595000.0,,1595000.0,,2099.0,64.0,False,NY,2323 60th St,https://photos.zillowstatic.com/p_l/IS6e6kgkset41m1000000000.jpg,https://photos.zillowstatic.com/p_n/IS6e6kgkset41m1000000000.jpg,https://photos.zillowstatic.com/p_m/IS6e6kgkset41m1000000000.jpg,https://photos.zillowstatic.com/p_j/IS6e6kgkset41m1000000000.jpg,-1,,False,11204,30717495
2.0,2.0,4398,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISivrdvoxj05to1000000000.jpg,1314312.0,https://photos.zillowstatic.com/p_f/ISivrdvoxj05to1000000000.jpg,True,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISivrdvoxj05to1000000000.jpg,False,False,False,False,False,,False,False,40.702276,"{u'is_openHouse': True, u'is_FSBA': True}",1450.0,-73.993667,,,-1.0,https://photos.zillowstatic.com/p_c/ISivrdvoxj05to1000000000.jpg,Sun. 12-1:30pm,"{u'open_house_showing': [{u'open_house_start': 1554058800000, u'open_house_end': 1554064200000}]}",14,2120000.0,,2120000.0,,7000.0,128.0,False,NY,28 Old Fulton St APT 3C,https://photos.zillowstatic.com/p_l/ISivrdvoxj05to1000000000.jpg,https://photos.zillowstatic.com/p_n/ISivrdvoxj05to1000000000.jpg,https://photos.zillowstatic.com/p_m/ISivrdvoxj05to1000000000.jpg,https://photos.zillowstatic.com/p_j/ISivrdvoxj05to1000000000.jpg,-1,1776098.0,False,11201,79490762
2.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISivzjx0gq4d1m1000000000.jpg,506027.0,https://photos.zillowstatic.com/p_f/ISivzjx0gq4d1m1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISivzjx0gq4d1m1000000000.jpg,False,False,False,False,False,,False,False,40.611255,{u'is_FSBA': True},1008.0,-73.932605,,,2200.0,https://photos.zillowstatic.com/p_c/ISivzjx0gq4d1m1000000000.jpg,,,2,629000.0,,629000.0,,2399.0,128.0,False,NY,1911 E 36th St,https://photos.zillowstatic.com/p_l/ISivzjx0gq4d1m1000000000.jpg,https://photos.zillowstatic.com/p_n/ISivzjx0gq4d1m1000000000.jpg,https://photos.zillowstatic.com/p_m/ISivzjx0gq4d1m1000000000.jpg,https://photos.zillowstatic.com/p_j/ISivzjx0gq4d1m1000000000.jpg,-1,683821.0,False,11234,30785079
2.0,2.0,15884,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISucpwtatp6o8e1000000000.jpg,488416.0,https://photos.zillowstatic.com/p_f/ISucpwtatp6o8e1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISucpwtatp6o8e1000000000.jpg,False,False,False,False,False,,False,False,40.601598,{u'is_FSBA': True},6000.0,-73.994391,,,-1.0,https://photos.zillowstatic.com/p_c/ISucpwtatp6o8e1000000000.jpg,,,6,699000.0,,699000.0,,2400.0,,False,NY,8622 Bay Pkwy APT 3B,https://photos.zillowstatic.com/p_l/ISucpwtatp6o8e1000000000.jpg,https://photos.zillowstatic.com/p_n/ISucpwtatp6o8e1000000000.jpg,https://photos.zillowstatic.com/p_m/ISucpwtatp6o8e1000000000.jpg,https://photos.zillowstatic.com/p_j/ISucpwtatp6o8e1000000000.jpg,-1,660022.0,False,11214,62648933
1.0,1.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISe0pftpp69t8y0000000000.jpg,605833.0,https://photos.zillowstatic.com/p_f/ISe0pftpp69t8y0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISe0pftpp69t8y0000000000.jpg,False,False,False,False,False,,False,False,40.731162,{u'is_FSBA': True},1114.0,-73.959291,,,-1.0,https://photos.zillowstatic.com/p_c/ISe0pftpp69t8y0000000000.jpg,,,8,760000.0,,760000.0,,2500.0,192.0,False,NY,122 West St,https://photos.zillowstatic.com/p_l/ISe0pftpp69t8y0000000000.jpg,https://photos.zillowstatic.com/p_n/ISe0pftpp69t8y0000000000.jpg,https://photos.zillowstatic.com/p_m/ISe0pftpp69t8y0000000000.jpg,https://photos.zillowstatic.com/p_j/ISe0pftpp69t8y0000000000.jpg,-1,818694.0,False,11222,2131329674
3.0,3.0,13559,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISaxzyfdl6iowo1000000000.jpg,,https://photos.zillowstatic.com/p_f/ISaxzyfdl6iowo1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISaxzyfdl6iowo1000000000.jpg,False,False,False,False,False,,False,False,40.698501,"{u'is_openHouse': True, u'is_FSBA': True}",,-73.991996,1004521930.0,1004521930.0,-1.0,https://photos.zillowstatic.com/p_c/ISaxzyfdl6iowo1000000000.jpg,Sun. 12:30-2pm,"{u'open_house_showing': [{u'open_house_start': 1554060600000, u'open_house_end': 1554066000000}]}",24,2495000.0,,2495000.0,,,,False,NY,75 Henry St # 27BC,https://photos.zillowstatic.com/p_l/ISaxzyfdl6iowo1000000000.jpg,https://photos.zillowstatic.com/p_n/ISaxzyfdl6iowo1000000000.jpg,https://photos.zillowstatic.com/p_m/ISaxzyfdl6iowo1000000000.jpg,https://photos.zillowstatic.com/p_j/ISaxzyfdl6iowo1000000000.jpg,-1,,False,11201,2099134449
2.0,3.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISqpgrs9dxtkb31000000000.jpg,332308.0,https://photos.zillowstatic.com/p_f/ISqpgrs9dxtkb31000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISqpgrs9dxtkb31000000000.jpg,False,False,False,False,False,,False,False,40.668365,{u'is_FSBA': True},1116.0,-73.886675,,,557.0,https://photos.zillowstatic.com/p_c/ISqpgrs9dxtkb31000000000.jpg,,,6,435000.0,,435000.0,,2100.0,192.0,False,NY,576 Barbey St,https://photos.zillowstatic.com/p_l/ISqpgrs9dxtkb31000000000.jpg,https://photos.zillowstatic.com/p_n/ISqpgrs9dxtkb31000000000.jpg,https://photos.zillowstatic.com/p_m/ISqpgrs9dxtkb31000000000.jpg,https://photos.zillowstatic.com/p_j/ISqpgrs9dxtkb31000000000.jpg,-1,449065.0,False,11207,30640527
6.0,18.0,35,Brooklyn,USA,USD,,0,-1,https://www.zillowstatic.com/static/images/nophoto_p_h.png,,https://www.zillowstatic.com/static/images/nophoto_p_f.png,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://www.zillowstatic.com/static/images/nophoto_p_g.png,False,False,False,False,False,,False,False,40.673301,{u'is_FSBA': True},5627.0,-73.9225,,,3023.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,,,0,3000000.0,,3000000.0,,,,False,NY,468 Ralph Ave,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,-1,,False,11233,2119365524
1.0,2.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISe8ri77kqhfqv0000000000.jpg,416899.0,https://photos.zillowstatic.com/p_f/ISe8ri77kqhfqv0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISe8ri77kqhfqv0000000000.jpg,False,False,False,False,False,,False,False,40.651342,{u'is_FSBA': True},1809.0,-73.916642,,,1807.0,https://photos.zillowstatic.com/p_c/ISe8ri77kqhfqv0000000000.jpg,,,1,549999.0,,549999.0,,2150.0,192.0,False,NY,641 E 91st St,https://photos.zillowstatic.com/p_l/ISe8ri77kqhfqv0000000000.jpg,https://photos.zillowstatic.com/p_n/ISe8ri77kqhfqv0000000000.jpg,https://photos.zillowstatic.com/p_m/ISe8ri77kqhfqv0000000000.jpg,https://photos.zillowstatic.com/p_j/ISe8ri77kqhfqv0000000000.jpg,-1,563378.0,False,11236,30655362
7.0,9.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISalylrgq0e9m51000000000.jpg,883113.0,https://photos.zillowstatic.com/p_f/ISalylrgq0e9m51000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISalylrgq0e9m51000000000.jpg,False,False,False,False,False,,False,False,40.676168,"{u'is_openHouse': True, u'is_FSBA': True}",3360.0,-73.918304,,,1999.0,https://photos.zillowstatic.com/p_c/ISalylrgq0e9m51000000000.jpg,Sat. 1-3pm,"{u'open_house_showing': [{u'open_house_start': 1553976000000, u'open_house_end': 1553983200000}]}",23,1450000.0,,1450000.0,,2395.0,,False,NY,2083 Pacific St,https://photos.zillowstatic.com/p_l/ISalylrgq0e9m51000000000.jpg,https://photos.zillowstatic.com/p_n/ISalylrgq0e9m51000000000.jpg,https://photos.zillowstatic.com/p_m/ISalylrgq0e9m51000000000.jpg,https://photos.zillowstatic.com/p_j/ISalylrgq0e9m51000000000.jpg,-1,1193397.0,False,11233,30598063
5.0,9.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISm678n4uxcxhz0000000000.jpg,,https://photos.zillowstatic.com/p_f/ISm678n4uxcxhz0000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISm678n4uxcxhz0000000000.jpg,False,False,False,False,False,,False,False,40.680301,{u'is_FSBA': True},5700.0,-73.998001,2009840325.0,2009840325.0,-1.0,https://photos.zillowstatic.com/p_c/ISm678n4uxcxhz0000000000.jpg,,,1,4850000.0,,4850000.0,,,,False,NY,74 1st Pl # 1,https://photos.zillowstatic.com/p_l/ISm678n4uxcxhz0000000000.jpg,https://photos.zillowstatic.com/p_n/ISm678n4uxcxhz0000000000.jpg,https://photos.zillowstatic.com/p_m/ISm678n4uxcxhz0000000000.jpg,https://photos.zillowstatic.com/p_j/ISm678n4uxcxhz0000000000.jpg,-1,,False,11231,2087754340
3.0,4.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISibsocvn2q2cz0000000000.jpg,1104685.0,https://photos.zillowstatic.com/p_f/ISibsocvn2q2cz0000000000.jpg,False,FOR_SALE,FOR_SALE,TOWNHOUSE,https://photos.zillowstatic.com/p_g/ISibsocvn2q2cz0000000000.jpg,False,False,False,False,False,,False,False,40.663214,"{u'is_openHouse': True, u'is_FSBA': True}",1700.0,-73.953233,,,2000.0,https://photos.zillowstatic.com/p_c/ISibsocvn2q2cz0000000000.jpg,Sun. 1:30-3:30pm,"{u'open_house_showing': [{u'open_house_start': 1554064200000, u'open_house_end': 1554071400000}]}",15,1599000.0,,1599000.0,,2600.0,128.0,False,NY,233 Sterling St,https://photos.zillowstatic.com/p_l/ISibsocvn2q2cz0000000000.jpg,https://photos.zillowstatic.com/p_n/ISibsocvn2q2cz0000000000.jpg,https://photos.zillowstatic.com/p_m/ISibsocvn2q2cz0000000000.jpg,https://photos.zillowstatic.com/p_j/ISibsocvn2q2cz0000000000.jpg,-1,1492818.0,False,11225,30595040
2.0,2.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISy3dcsluh4mcz0000000000.jpg,598634.0,https://photos.zillowstatic.com/p_f/ISy3dcsluh4mcz0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISy3dcsluh4mcz0000000000.jpg,False,False,False,False,False,,False,False,40.627934,{u'is_FSBA': True},1120.0,-73.951238,,,2000.0,https://photos.zillowstatic.com/p_c/ISy3dcsluh4mcz0000000000.jpg,,,1,690000.0,,690000.0,,2400.0,,False,NY,928 E 26th St,https://photos.zillowstatic.com/p_l/ISy3dcsluh4mcz0000000000.jpg,https://photos.zillowstatic.com/p_n/ISy3dcsluh4mcz0000000000.jpg,https://photos.zillowstatic.com/p_m/ISy3dcsluh4mcz0000000000.jpg,https://photos.zillowstatic.com/p_j/ISy3dcsluh4mcz0000000000.jpg,-1,808965.0,False,11210,30751452
1.0,1.0,35,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISe8byggwtc8fz0000000000.jpg,519752.0,https://photos.zillowstatic.com/p_f/ISe8byggwtc8fz0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISe8byggwtc8fz0000000000.jpg,False,False,False,False,False,,False,False,40.695246,"{u'is_openHouse': True, u'is_FSBA': True}",570.0,-73.972453,,,-1.0,https://photos.zillowstatic.com/p_c/ISe8byggwtc8fz0000000000.jpg,Sun. 11am-1pm,"{u'open_house_showing': [{u'open_house_start': 1554055200000, u'open_house_end': 1554062400000}]}",8,599000.0,,599000.0,,2650.0,128.0,False,NY,80 Adelphi St APT 4A,https://photos.zillowstatic.com/p_l/ISe8byggwtc8fz0000000000.jpg,https://photos.zillowstatic.com/p_n/ISe8byggwtc8fz0000000000.jpg,https://photos.zillowstatic.com/p_m/ISe8byggwtc8fz0000000000.jpg,https://photos.zillowstatic.com/p_j/ISe8byggwtc8fz0000000000.jpg,-1,702368.0,False,11205,112503867
5.0,8.0,8460,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISuk39zwszbq3y0000000000.jpg,994267.0,https://photos.zillowstatic.com/p_f/ISuk39zwszbq3y0000000000.jpg,False,FOR_SALE,FOR_SALE,MULTI_FAMILY,https://photos.zillowstatic.com/p_g/ISuk39zwszbq3y0000000000.jpg,False,False,False,False,False,,False,False,40.687294,{u'is_FSBA': True},3000.0,-73.910981,,,1700.0,https://photos.zillowstatic.com/p_c/ISuk39zwszbq3y0000000000.jpg,,,8,1250000.0,,1250000.0,,2499.0,,False,NY,96 Covert St,https://photos.zillowstatic.com/p_l/ISuk39zwszbq3y0000000000.jpg,https://photos.zillowstatic.com/p_n/ISuk39zwszbq3y0000000000.jpg,https://photos.zillowstatic.com/p_m/ISuk39zwszbq3y0000000000.jpg,https://photos.zillowstatic.com/p_j/ISuk39zwszbq3y0000000000.jpg,-1,1242834.0,False,11207,142881592
2.0,3.0,13501,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISmedazm02l5fz0000000000.jpg,536317.0,https://photos.zillowstatic.com/p_f/ISmedazm02l5fz0000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISmedazm02l5fz0000000000.jpg,False,False,False,False,False,,False,False,40.70155,"{u'is_openHouse': True, u'is_FSBA': True}",1289.0,-73.917646,,,-1.0,https://photos.zillowstatic.com/p_c/ISmedazm02l5fz0000000000.jpg,Sun. 12:30-2pm,"{u'open_house_showing': [{u'open_house_start': 1554060600000, u'open_house_end': 1554066000000}]}",9,915000.0,,915000.0,,2500.0,128.0,False,NY,369 Harman St APT 1B,https://photos.zillowstatic.com/p_l/ISmedazm02l5fz0000000000.jpg,https://photos.zillowstatic.com/p_n/ISmedazm02l5fz0000000000.jpg,https://photos.zillowstatic.com/p_m/ISmedazm02l5fz0000000000.jpg,https://photos.zillowstatic.com/p_j/ISmedazm02l5fz0000000000.jpg,-1,724754.0,False,11237,112078112
1.0,1.0,16970,Brooklyn,USA,USD,1.55367036e+12,0,-1,https://photos.zillowstatic.com/p_h/ISynkzyaqtcz7j0000000000.jpg,440128.0,https://photos.zillowstatic.com/p_f/ISynkzyaqtcz7j0000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISynkzyaqtcz7j0000000000.jpg,False,False,False,False,False,,False,False,40.623324,{u'is_FSBA': True},580.0,-74.029005,,,6009.0,https://photos.zillowstatic.com/p_c/ISynkzyaqtcz7j0000000000.jpg,,,11,569000.0,-9000.0,569000.0,"$9,000 (Mar 27)",2300.0,,False,NY,361 86th St,https://photos.zillowstatic.com/p_l/ISynkzyaqtcz7j0000000000.jpg,https://photos.zillowstatic.com/p_n/ISynkzyaqtcz7j0000000000.jpg,https://photos.zillowstatic.com/p_m/ISynkzyaqtcz7j0000000000.jpg,https://photos.zillowstatic.com/p_j/ISynkzyaqtcz7j0000000000.jpg,-1,594768.0,False,11209,62648779
1.0,1.0,16970,Brooklyn,USA,USD,,0,-1,https://www.zillowstatic.com/static/images/nophoto_p_h.png,270336.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://www.zillowstatic.com/static/images/nophoto_p_g.png,False,False,False,False,False,,False,False,40.618034,{u'is_FSBA': True},880.0,-73.970087,,,35000.0,https://www.zillowstatic.com/static/images/nophoto_p_c.png,,,0,350000.0,,350000.0,,1950.0,64.0,False,NY,1250 Ocean Pkwy,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,-1,365319.0,False,11230,30716983
3.0,3.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISu8ayhlvs6hnk1000000000.jpg,433849.0,https://photos.zillowstatic.com/p_f/ISu8ayhlvs6hnk1000000000.jpg,False,FOR_SALE,FOR_SALE,CONDO,https://photos.zillowstatic.com/p_g/ISu8ayhlvs6hnk1000000000.jpg,False,False,False,False,False,,False,False,40.636215,{u'is_FSBA': True},1736.0,-73.906258,,,-1.0,https://photos.zillowstatic.com/p_c/ISu8ayhlvs6hnk1000000000.jpg,,,1,380000.0,,380000.0,,2400.0,128.0,False,NY,1031 E 86th St # 1,https://photos.zillowstatic.com/p_l/ISu8ayhlvs6hnk1000000000.jpg,https://photos.zillowstatic.com/p_n/ISu8ayhlvs6hnk1000000000.jpg,https://photos.zillowstatic.com/p_m/ISu8ayhlvs6hnk1000000000.jpg,https://photos.zillowstatic.com/p_j/ISu8ayhlvs6hnk1000000000.jpg,-1,586283.0,False,11236,64836764
1.0,2.0,13869,Brooklyn,USA,USD,,0,-1,https://photos.zillowstatic.com/p_h/ISivnexbobc6vk1000000000.jpg,426972.0,https://photos.zillowstatic.com/p_f/ISivnexbobc6vk1000000000.jpg,False,FOR_SALE,FOR_SALE,SINGLE_FAMILY,https://photos.zillowstatic.com/p_g/ISivnexbobc6vk1000000000.jpg,False,False,False,False,False,,False,False,40.661205,{u'is_FSBA': True},2040.0,-73.885394,,,2051.0,https://photos.zillowstatic.com/p_c/ISivnexbobc6vk1000000000.jpg,,,1,385000.0,,385000.0,,2100.0,64.0,False,NY,828 Hendrix St,https://photos.zillowstatic.com/p_l/ISivnexbobc6vk1000000000.jpg,https://photos.zillowstatic.com/p_n/ISivnexbobc6vk1000000000.jpg,https://photos.zillowstatic.com/p_m/ISivnexbobc6vk1000000000.jpg,https://photos.zillowstatic.com/p_j/ISivnexbobc6vk1000000000.jpg,-1,576990.0,False,11207,30647618
